483,Dialga,4,5.4,683,"Pressure, Telepathy ",Temporal Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/482.png
484,Palkia,4,4.2,336,"Pressure, Telepathy ",Spatial Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/483.png
485,Heatran,4,1.7,430,"Flash Fire, Flame Body ",Lava Dome Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/484.png
486,Regigigas,4,3.7,420,Slow Start ,Colossal Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/485.png
487,Giratina,4,4.5,750,"Pressure, Telepathy, Levitate ",Renegade Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/486.png
488,Cresselia,4,1.5,85.6,Levitate ,Lunar Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/487.png
489,Phione,4,0.4,3.1,Hydration ,Sea Drifter Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/488.png
490,Manaphy,4,0.3,1.4,Hydration ,Seafaring Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/489.png
491,Darkrai,4,1.5,50.5,Bad Dreams ,Pitch-Black Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/490.png
492,Shaymin,4,0.2,2.1,"Natural Cure, Serene Grace ",Gratitude Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/491.png
493,Arceus,4,3.2,320,Multitype ,Alpha Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/492.png
494,Victini,5,0.4,4,Victory Star ,Victory Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/493.png
495,Snivy,5,0.6,8.1,"Overgrow, Contrary ",Grass Snake Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/494.png
496,Servine,5,0.8,16,"Overgrow, Contrary ",Grass Snake Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/495.png
497,Serperior,5,3.3,63,"Overgrow, Contrary ",Regal Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/496.png
498,Tepig,5,0.5,9.9,"Blaze, Thick Fat ",Fire Pig Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/497.png
499,Pignite,5,1,55.5,"Blaze, Thick Fat ",Fire Pig Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/498.png
500,Emboar,5,1.6,150,"Blaze, Reckless ",Mega Fire Pig Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/499.png
501,Oshawott,5,0.5,5.9,"Torrent, Shell Armor ",Sea Otter Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/500.png
502,Dewott,5,0.8,24.5,"Torrent, Shell Armor ",Discipline Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/501.png
503,Samurott,5,1.5,94.6,"Torrent, Shell Armor ",Formidable Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png
504,Patrat,5,0.5,11.6,"Run Away, Keen Eye, Analytic ",Scout Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png
505,Watchog,5,1.1,27,"Illuminate, Keen Eye, Analytic ",Lookout Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png
506,Lillipup,5,0.4,4.1,"Vital Spirit, Pickup, Run Away ",Puppy Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png
507,Herdier,5,0.9,14.7,"Intimidate, Sand Rush, Scrappy ",Loyal Dog Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png
508,Stoutland,5,1.2,61,"Intimidate, Sand Rush, Scrappy ",Big-Hearted Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png
509,Purrloin,5,0.4,10.1,"Limber, Unburden, Prankster ",Devious Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png
510,Liepard,5,1.1,37.5,"Limber, Unburden, Prankster ",Cruel Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png
511,Pansage,5,0.6,10.5,"Gluttony, Overgrow ",Grass Monkey Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png
512,Simisage,5,1.1,30.5,"Gluttony, Overgrow ",Thorn Monkey Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png
513,Pansear,5,0.6,11,"Gluttony, Blaze ",High Temp Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png
514,Simisear,5,1,28,"Gluttony, Blaze ",Ember Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png
515,Panpour,5,0.6,13.5,"Gluttony, Torrent ",Spray Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png
516,Simipour,5,1,29,"Gluttony, Torrent ",Geyser Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png
517,Munna,5,0.6,23.3,"Forewarn, Synchronize, Telepathy ",Dream Eater Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png
518,Musharna,5,1.1,60.5,"Forewarn, Synchronize, Telepathy ",Drowsing Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png
519,Pidove,5,0.3,2.1,"Big Pecks, Super Luck, Rivalry ",Tiny Pigeon Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png
520,Tranquill,5,0.6,15,"Big Pecks, Super Luck, Rivalry ",Wild Pigeon Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png
521,Unfezant,5,1.2,29,"Big Pecks, Super Luck, Rivalry ",Proud Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png
522,Blitzle,5,0.8,29.8,"Lightningrod, Motor Drive, Sap Sipper ",Electrified Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png
523,Zebstrika,5,1.6,79.5,"Lightningrod, Motor Drive, Sap Sipper ",Thunderbolt Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png
524,Roggenrola,5,0.4,18,"Sturdy, Weak Armor, Sand Force ",Mantle Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png
525,Boldore,5,0.9,102,"Sturdy, Weak Armor, Sand Force ",Ore Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png
526,Gigalith,5,1.7,260,"Sturdy, Sand Stream, Sand Force ",Compressed Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png
527,Woobat,5,0.4,2.1,"Unaware, Klutz, Simple ",Bat Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png
528,Swoobat,5,0.9,10.5,"Unaware, Klutz, Simple ",Courting Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png
529,Drilbur,5,0.3,8.5,"Sand Rush, Sand Force, Mold Breaker ",Mole Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png
530,Excadrill,5,0.7,40.4,"Sand Rush, Sand Force, Mold Breaker ",Subterrene Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png
531,Audino,5,1.1,31,"Healer, Regenerator, Klutz ",Hearing Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png
532,Timburr,5,0.6,12.5,"Guts, Sheer Force, Iron Fist ",Muscular Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png
533,Gurdurr,5,1.2,40,"Guts, Sheer Force, Iron Fist ",Muscular Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png
534,Conkeldurr,5,1.4,87,"Guts, Sheer Force, Iron Fist ",Muscular Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png
535,Tympole,5,0.5,4.5,"Swift Swim, Hydration, Water Absorb ",Tadpole Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png
536,Palpitoad,5,0.8,17,"Swift Swim, Hydration, Water Absorb ",Vibration Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png
537,Seismitoad,5,1.5,62,"Swift Swim, Poison Touch, Water Absorb ",Vibration Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png
538,Throh,5,1.3,55.5,"Guts, Inner Focus, Mold Breaker ",Judo Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png
539,Sawk,5,1.4,51,"Sturdy, Inner Focus, Mold Breaker ",Karate Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png
540,Sewaddle,5,0.3,2.5,"Swarm, Chlorophyll, Overcoat ",Sewing Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png
541,Swadloon,5,0.5,7.3,"Leaf Guard, Chlorophyll, Overcoat ",Leaf-Wrapped Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png
542,Leavanny,5,1.2,20.5,"Swarm, Chlorophyll, Overcoat ",Nurturing Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png
543,Venipede,5,0.4,5.3,"Poison Point, Swarm, Speed Boost ",Centipede Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png
544,Whirlipede,5,1.2,58.5,"Poison Point, Swarm, Speed Boost ",Curlipede Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png
545,Scolipede,5,2.5,200.5,"Poison Point, Swarm, Speed Boost ",Megapede Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png
546,Cottonee,5,0.3,0.6,"Prankster, Infiltrator, Chlorophyll ",Cotton Puff Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png
547,Whimsicott,5,0.7,6.6,"Prankster, Infiltrator, Chlorophyll ",Windveiled Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png
548,Petilil,5,0.5,6.6,"Chlorophyll, Own Tempo, Leaf Guard ",Bulb Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png
549,Lilligant,5,1.1,16.3,"Chlorophyll, Own Tempo, Leaf Guard ",Flowering Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png
550,Basculin,5,1,18,"Reckless, Rock Head, Adaptability, Mold Breaker ",Hostile Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png
551,Sandile,5,0.7,15.2,"Intimidate, Moxie, Anger Point ",Desert Croc Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png
552,Krokorok,5,1,33.4,"Intimidate, Moxie, Anger Point ",Desert Croc Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png
553,Krookodile,5,1.5,96.3,"Intimidate, Moxie, Anger Point ",Intimidation Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png
554,Darumaka,5,0.6,37.5,"Hustle, Inner Focus ",Zen Charm Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png
555,Darmanitan,5,1.3,92.9,"Sheer Force, Zen Mode ",Blazing Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png
556,Maractus,5,1,28,"Water Absorb, Chlorophyll, Storm Drain ",Cactus Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png
557,Dwebble,5,0.3,14.5,"Sturdy, Shell Armor, Weak Armor ",Rock Inn Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png
558,Crustle,5,1.4,200,"Sturdy, Shell Armor, Weak Armor ",Stone Home Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png
559,Scraggy,5,0.6,11.8,"Shed Skin, Moxie, Intimidate ",Shedding Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png
560,Scrafty,5,1.1,30,"Shed Skin, Moxie, Intimidate ",Hoodlum Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png
561,Sigilyph,5,1.4,14,"Wonder Skin , Magic Guard, Tinted Lens ",Avianoid Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png
562,Yamask,5,0.5,1.5,Mummy ,Spirit Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png
563,Cofagrigus,5,1.7,76.5,Mummy ,Coffin Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png
564,Tirtouga,5,0.7,16.5,"Solid Rock, Sturdy, Swift Swim ",Prototurtle Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png
565,Carracosta,5,1.2,81,"Solid Rock, Sturdy, Swift Swim ",Prototurtle Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png
566,Archen,5,0.5,9.5,Defeatist ,First Bird Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png
567,Archeops,5,1.4,32,Defeatist ,First Bird Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png
568,Trubbish,5,0.6,31,"Stench, Sticky Hold, Aftermath ",Trash Bag Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png
569,Garbodor,5,1.9,107.3,"Stench, Weak Armor, Aftermath ",Trash Heap Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png
570,Zorua,5,0.7,12.5,Illusion ,Tricky Fox Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png
571,Zoroark,5,1.6,81.1,Illusion ,Illusion Fox Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png
572,Minccino,5,0.4,5.8,"Cute Charm, Technician, Skill Link ",Chinchilla Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png
573,Cinccino,5,0.5,7.5,"Cute Charm, Technician, Skill Link ",Scarf Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png
574,Gothita,5,0.4,5.8,"Frisk, Competitive, Shadow Tag ",Fixation Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png
575,Gothorita,5,0.7,18,"Frisk, Competitive, Shadow Tag ",Manipulate Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png
576,Gothitelle,5,1.5,44,"Frisk, Competitive, Shadow Tag ",Astral Body Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png
577,Solosis,5,0.3,1,"Overcoat, Magic Guard, Regenerator ",Cell Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png
578,Duosion,5,0.6,8,"Overcoat, Magic Guard, Regenerator ",Mitosis Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png
579,Reuniclus,5,1,20.1,"Overcoat, Magic Guard, Regenerator ",Multiplying Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png
580,Ducklett,5,0.5,5.5,"Keen Eye, Big Pecks, Hydration ",Water Bird Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png
581,Swanna,5,1.3,24.2,"Keen Eye, Big Pecks, Hydration ",White Bird Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png
582,Vanillite,5,0.4,5.7,"Ice Body, Snow Cloak, Weak Armor ",Fresh Snow Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png
583,Vanillish,5,1.1,41,"Ice Body, Snow Cloak, Weak Armor ",Icy Snow Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png
584,Vanilluxe,5,1.3,57.5,"Ice Body, Snow Warning, Weak Armor ",Snowstorm Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png
585,Deerling,5,0.6,19.5,"Chlorophyll, Sap Sipper, Serene Grace ",Season Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png
586,Sawsbuck,5,1.9,92.5,"Chlorophyll, Sap Sipper, Serene Grace ",Season Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png
587,Emolga,5,0.4,5,"Static, Motor Drive ",Sky Squirrel Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png
588,Karrablast,5,0.5,5.9,"Swarm, Shed Skin, No Guard ",Clamping Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png
589,Escavalier,5,1,33,"Swarm, Shell Armor, Overcoat ",Cavalry Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png
590,Foongus,5,0.2,1,"Effect Spore, Regenerator ",Mushroom Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png
591,Amoonguss,5,0.6,10.5,"Effect Spore, Regenerator ",Mushroom Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png
592,Frillish,5,1.2,33,"Water Absorb, Cursed Body, Damp ",Floating Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png
593,Jellicent,5,2.2,135,"Water Absorb, Cursed Body, Damp ",Floating Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png
594,Alomomola,5,1.2,31.6,"Healer, Hydration, Regenerator ",Caring Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png
595,Joltik,5,0.1,0.6,"Compoundeyes, Unnerve, Swarm ",Attaching Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png
596,Galvantula,5,0.8,14.3,"Compoundeyes, Unnerve, Swarm ",EleSpider Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png
597,Ferroseed,5,0.6,18.8,Iron Barbs ,Thorn Seed Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png
598,Ferrothorn,5,1,110,"Iron Barbs, Anticipation ",Thorn Pod Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png
599,Klink,5,0.3,21,"Plus, Minus, Clear Body ",Gear Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png
600,Klang,5,0.6,51,"Plus, Minus, Clear Body ",Gear Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png
601,Klinklang,5,0.6,81,"Plus, Minus, Clear Body ",Gear Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png
602,Tynamo,5,0.2,0.3,Levitate ,EleFish Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png
603,Eelektrik,5,1.2,22,Levitate ,EleFish Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png
604,Eelektross,5,2.1,80.5,Levitate ,EleFish Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png
605,Elgyem,5,0.5,9,"Telepathy, Synchronize, Analytic ",Cerebral Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png
606,Beheeyem,5,1,34.5,"Telepathy, Synchronize, Analytic ",Cerebral Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png
607,Litwick,5,0.3,3.1,"Flash Fire, Flame Body, Infiltrator ",Candle Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png
608,Lampent,5,0.6,13,"Flash Fire, Flame Body, Infiltrator ",Lamp Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png
609,Chandelure,5,1,34.3,"Flash Fire, Flame Body, Infiltrator ",Luring Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png
610,Axew,5,0.6,18,"Rivalry, Mold Breaker, Unnerve ",Tusk Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png
611,Fraxure,5,1,36,"Rivalry, Mold Breaker, Unnerve ",Axe Jaw Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png
612,Haxorus,5,1.8,105.5,"Rivalry, Mold Breaker, Unnerve ",Axe Jaw Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png
613,Cubchoo,5,0.5,8.5,"Snow Cloak, Slush Rush, Rattled ",Chill Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png
614,Beartic,5,2.6,260,"Snow Cloak, Slush Rush, Swift Swim ",Freezing Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png
615,Cryogonal,5,1.1,148,Levitate ,Crystallizing Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png
616,Shelmet,5,0.4,7.7,"Hydration, Shell Armor, Overcoat ",Snail Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png
617,Accelgor,5,0.8,25.3,"Hydration, Sticky Hold, Unburden ",Shell Out Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png
618,Stunfisk,5,0.7,11,"Static, Limber, Sand Veil ",Trap Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png
619,Mienfoo,5,0.9,20,"Inner Focus, Regenerator, Reckless ",Martial Arts Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png
620,Mienshao,5,1.4,35.5,"Inner Focus, Regenerator, Reckless ",Martial Arts Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png
621,Druddigon,5,1.6,139,"Rough Skin, Sheer Force, Mold Breaker ",Cave Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png
622,Golett,5,1,92,"Iron Fist, Klutz, No Guard ",Automaton Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png
623,Golurk,5,2.8,330,"Iron Fist, Klutz, No Guard ",Automaton Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png
624,Pawniard,5,0.5,10.2,"Defiant, Inner Focus, Pressure ",Sharp Blade Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png
625,Bisharp,5,1.6,70,"Defiant, Inner Focus, Pressure ",Sword Blade Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png
626,Bouffalant,5,1.6,94.6,"Reckless, Sap Sipper, Soundproof ",Bash Buffalo Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png
627,Rufflet,5,0.5,10.5,"Keen Eye, Sheer Force, Hustle ",Eaglet Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png
628,Braviary,5,1.5,41,"Keen Eye, Sheer Force, Defiant ",Valiant Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png
629,Vullaby,5,0.5,9,"Big Pecks, Overcoat, Weak Armor ",Diapered Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png
630,Mandibuzz,5,1.2,39.5,"Big Pecks, Overcoat, Weak Armor ",Bone Vulture Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png
631,Heatmor,5,1.4,58,"Gluttony, Flash Fire, White Smoke ",Anteater Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png
632,Durant,5,0.3,33,"Swarm, Hustle, Truant ",Iron Ant Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png
633,Deino,5,0.8,17.3,Hustle ,Irate Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png
634,Zweilous,5,1.4,50,Hustle ,Hostile Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png
635,Hydreigon,5,1.8,160,Levitate ,Brutal Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png
636,Larvesta,5,1.1,28.8,"Flame Body, Swarm ",Torch Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png
637,Volcarona,5,1.6,46,"Flame Body, Swarm ",Sun Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png
638,Cobalion,5,2.1,250,Justified ,Iron Will Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png
639,Terrakion,5,1.9,260,Justified ,Cavern Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png
640,Virizion,5,2,200,Justified ,Grassland Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png
641,Tornadus,5,1.5,63,"Prankster, Defiant, Regenerator ",Cyclone Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png
642,Thundurus,5,1.5,61,"Prankster, Defiant, Volt Absorb ",Bolt Strike Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png
643,Reshiram,5,3.2,330,Turboblaze ,Vast White Pokemon,0,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png
